AcelX,AcelY,AcelZ,GyroX,GyroY,GyroZ,Latitud,Longitud,Altitud,Hora
-17.15,7.20,1110.53,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-18.01,5.86,1106.99,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:58
-14.47,6.23,1109.07,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-16.91,6.10,1109.80,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:58
-16.42,4.27,1112.37,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-16.05,5.25,1109.80,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-16.91,5.25,1112.49,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-16.91,4.39,1110.78,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-15.56,2.56,1111.02,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-16.30,6.35,1108.95,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-16.91,6.10,1107.36,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-18.13,6.71,1111.39,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-23.13,4.88,1107.36,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-20.69,7.93,1112.00,1.6,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-15.81,7.69,1107.12,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-16.54,10.01,1109.19,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-18.13,6.10,1113.59,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:58
-18.49,5.86,1109.56,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-20.94,3.42,1106.87,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-16.05,7.45,1110.53,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-18.86,5.13,1106.26,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-18.98,7.45,1106.87,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-16.78,5.98,1108.83,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-12.76,7.08,1109.31,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-14.83,6.96,1110.78,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-14.95,4.52,1113.59,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-18.13,7.93,1107.12,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-15.56,6.35,1110.17,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-17.64,4.27,1107.24,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-16.30,7.20,1112.49,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-16.05,7.08,1110.17,1.8,-1.4,-0.3,latitud,longitude,altitude,7/7/15:39:58
-14.34,4.88,1111.39,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-14.95,5.13,1109.56,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:58
-18.25,4.64,1107.60,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:58
-15.56,9.52,1107.97,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-18.74,7.69,1106.87,1.7,-1.1,-0.3,latitud,longitude,altitude,7/7/15:39:58
-17.64,7.20,1106.02,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-18.01,7.32,1115.78,1.6,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-18.49,7.32,1112.24,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-15.69,5.13,1111.88,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-17.27,5.25,1106.63,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-16.78,6.47,1110.17,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-18.49,6.96,1109.80,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:58
-18.49,6.35,1111.76,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-17.76,7.69,1103.21,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-14.59,5.25,1107.85,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:58
-15.44,8.30,1106.63,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-13.98,7.93,1107.12,1.8,-1.4,-0.3,latitud,longitude,altitude,7/7/15:39:58
-17.64,4.64,1112.49,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:58
-17.03,4.27,1110.41,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-19.35,5.98,1111.63,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-17.15,5.86,1106.26,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:58
-18.13,6.59,1109.07,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:58
-16.30,5.37,1108.95,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:58
-16.42,3.54,1111.15,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-15.08,5.74,1111.27,1.7,-1.1,-0.3,latitud,longitude,altitude,7/7/15:39:58
-16.42,4.15,1116.88,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-18.86,4.64,1111.39,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:58
-17.27,4.03,1109.92,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-16.66,5.13,1111.88,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-17.15,3.78,1112.61,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:59
-18.74,6.84,1109.44,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:59
-18.98,5.98,1110.29,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-17.52,4.15,1113.10,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-14.22,6.35,1109.31,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-17.64,6.59,1111.63,1.7,-1.3,-0.2,latitud,longitude,altitude,7/7/15:39:59
-16.66,5.25,1108.22,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-19.84,6.23,1110.29,1.7,-1.2,-0.2,latitud,longitude,altitude,7/7/15:39:59
-17.03,5.25,1109.31,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:59
-17.52,5.13,1107.24,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-16.05,6.96,1103.94,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-17.76,6.10,1108.83,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-19.10,4.03,1106.75,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-15.69,5.86,1110.78,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-17.64,6.96,1116.03,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-19.23,4.64,1106.75,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-16.17,7.93,1107.97,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:59
-16.66,8.18,1102.36,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-16.66,6.47,1109.80,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-16.05,5.86,1107.36,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:59
-16.91,5.13,1106.99,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:59
-16.54,8.18,1107.73,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-17.88,4.76,1111.27,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-19.47,5.62,1103.45,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-20.20,3.91,1111.76,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-20.94,3.91,1110.53,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-15.93,3.66,1111.88,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-14.22,1.46,1106.75,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-15.93,5.25,1107.36,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-17.15,4.03,1108.09,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-16.17,7.69,1106.14,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-18.13,5.98,1109.92,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:59
-16.66,4.76,1113.34,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:59
-13.12,8.67,1112.37,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:59
-15.81,7.20,1112.00,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-19.71,3.42,1113.59,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-19.23,9.89,1108.70,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-19.23,2.20,1110.78,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-21.30,2.56,1112.61,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-17.40,6.10,1109.68,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-18.25,7.32,1110.17,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-17.15,6.47,1110.53,1.6,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-15.08,7.08,1108.83,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-14.83,7.20,1107.73,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-16.30,7.45,1108.83,1.6,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-15.08,6.96,1108.09,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-17.76,6.71,1113.95,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-15.20,5.13,1107.24,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:59
-17.27,7.20,1107.73,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-18.62,7.32,1108.34,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-19.59,8.06,1112.00,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-19.71,7.69,1107.24,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-19.47,4.64,1113.22,1.7,-1.3,-0.2,latitud,longitude,altitude,7/7/15:39:59
-16.17,6.71,1112.24,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-13.85,5.00,1112.00,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-15.20,7.32,1111.63,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:59
-15.69,8.79,1110.29,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-13.85,9.03,1108.70,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-16.54,7.20,1110.17,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-16.05,6.23,1109.44,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-16.91,6.59,1109.80,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-15.32,5.74,1107.24,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-16.54,5.25,1105.77,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-15.20,5.13,1110.29,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-15.08,6.10,1108.70,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:59
-13.85,6.10,1106.14,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:59
-16.66,5.49,1110.90,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:59
-18.13,4.27,1111.39,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-18.62,6.71,1107.48,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-16.66,4.76,1110.90,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-14.95,5.62,1108.09,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-16.66,6.10,1110.41,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-15.69,7.20,1108.83,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-15.08,6.71,1109.80,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-16.42,5.86,1112.85,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:59
-17.15,6.23,1110.17,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:59
-19.96,5.86,1110.29,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-19.10,3.78,1105.90,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-18.86,7.32,1106.51,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-19.71,4.64,1110.90,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-17.03,5.37,1110.78,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-17.88,6.59,1113.10,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:59
-15.81,3.54,1108.83,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-18.01,6.47,1107.60,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-14.71,5.00,1106.87,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-16.78,4.39,1106.02,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:59
-17.15,5.00,1109.80,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-19.59,4.27,1107.73,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:59
-16.91,6.23,1108.70,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:59
-13.85,6.23,1109.92,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:59
-17.76,4.27,1112.85,1.7,-1.1,-0.4,latitud,longitude,altitude,7/7/15:39:59
-17.52,5.74,1105.29,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:59
-17.52,7.45,1109.68,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-17.40,6.35,1112.00,1.8,-1.4,-0.3,latitud,longitude,altitude,7/7/15:39:59
-18.37,6.71,1111.63,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-17.40,7.69,1110.90,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:59
-15.93,5.00,1112.12,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:39:59
-16.78,5.49,1109.07,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:59
-14.10,7.69,1111.88,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-16.17,5.98,1109.56,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-17.15,5.98,1111.63,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-15.69,5.98,1107.73,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-17.03,6.84,1105.29,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-16.17,8.18,1111.51,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-16.42,8.67,1106.38,1.7,-1.3,-0.2,latitud,longitude,altitude,7/7/15:39:59
-14.59,4.76,1110.78,1.7,-1.3,-0.2,latitud,longitude,altitude,7/7/15:39:59
-14.10,6.47,1108.34,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-17.64,3.91,1104.43,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:39:59
-14.95,2.93,1109.19,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-13.73,6.10,1105.65,1.6,-1.2,-0.3,latitud,longitude,altitude,7/7/15:39:59
-13.73,4.64,1111.76,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:39:59
-15.93,3.17,1109.07,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-18.01,6.84,1107.60,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:40:0
-19.96,5.13,1109.68,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-18.49,4.15,1108.34,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:40:0
-17.52,7.45,1109.44,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:40:0
-17.40,5.86,1110.66,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-17.88,6.47,1108.58,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-13.73,6.23,1107.48,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:40:0
-12.63,6.23,1107.60,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-15.32,5.98,1103.33,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:40:0
-18.74,5.25,1108.70,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-19.35,2.93,1111.02,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-19.84,2.93,1112.98,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-18.98,3.42,1112.61,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-17.76,6.10,1110.66,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:40:0
-15.93,6.35,1108.58,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-15.56,6.84,1105.41,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:40:0
-18.01,6.59,1108.46,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-19.84,8.06,1109.80,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-17.27,7.45,1112.00,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-14.34,5.25,1109.68,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-15.93,5.13,1112.00,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-18.01,6.71,1107.73,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-16.17,3.54,1105.16,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-14.71,3.66,1113.59,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-15.93,6.35,1107.48,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-18.01,6.84,1107.36,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:40:0
-18.49,7.08,1107.73,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:40:0
-20.20,8.06,1109.92,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-18.86,8.06,1111.15,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-17.03,7.45,1105.16,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:40:0
-14.83,7.81,1105.04,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-17.88,5.13,1109.44,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-17.15,5.74,1108.46,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-16.91,5.25,1115.78,1.8,-1.1,-0.4,latitud,longitude,altitude,7/7/15:40:0
-18.37,5.49,1107.12,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-20.57,5.00,1106.99,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-20.57,3.30,1105.53,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-17.52,7.32,1110.53,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-18.98,6.10,1106.75,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-16.30,4.03,1103.82,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-12.63,8.06,1109.68,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-13.73,8.18,1108.22,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-13.37,3.54,1110.41,1.6,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-15.32,3.78,1105.90,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-16.17,5.98,1110.90,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-17.76,4.64,1109.56,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:40:0
-16.05,5.37,1105.29,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:40:0
-19.35,5.74,1110.41,1.8,-1.4,-0.3,latitud,longitude,altitude,7/7/15:40:0
-17.76,4.88,1106.87,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-17.52,5.37,1109.92,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:40:0
-16.17,5.37,1106.99,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:40:0
-17.52,5.74,1110.29,1.7,-1.4,-0.4,latitud,longitude,altitude,7/7/15:40:0
-15.44,7.08,1116.88,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-15.56,8.30,1112.49,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-16.05,7.20,1112.85,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-18.98,9.89,1114.07,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:40:0
-18.01,7.08,1113.46,1.8,-1.3,-0.4,latitud,longitude,altitude,7/7/15:40:0
-18.13,6.47,1112.00,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:40:0
-18.86,6.47,1108.83,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-18.25,5.25,1108.46,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-13.61,6.23,1112.49,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:40:0
-18.49,6.59,1104.43,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:40:0
-19.59,4.27,1109.19,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-17.27,1.95,1108.70,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-15.44,1.34,1108.70,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:40:0
-15.81,5.98,1106.99,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:40:0
-16.54,6.84,1107.97,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-19.23,7.08,1106.14,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-17.03,7.45,1109.92,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:40:0
-16.17,6.35,1108.34,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-17.27,5.37,1105.65,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-16.54,6.84,1105.04,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-12.39,4.39,1115.42,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-13.98,4.15,1109.80,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-15.32,5.00,1109.31,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-17.15,4.88,1111.51,1.7,-1.2,-0.2,latitud,longitude,altitude,7/7/15:40:0
-17.15,5.13,1113.34,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-17.03,6.10,1108.34,1.7,-1.3,-0.4,latitud,longitude,altitude,7/7/15:40:0
-16.42,6.35,1110.66,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-18.13,6.35,1111.39,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-17.52,5.00,1104.80,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-16.05,4.88,1111.76,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-14.59,6.71,1106.26,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:40:0
-14.34,6.10,1111.63,1.7,-1.2,-0.4,latitud,longitude,altitude,7/7/15:40:0
-13.73,7.08,1110.90,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-15.81,8.54,1113.34,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-15.81,6.23,1109.31,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-14.95,4.64,1110.90,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-16.30,5.98,1109.92,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-18.86,4.76,1109.68,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:40:0
-18.01,4.15,1111.76,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-17.88,6.35,1112.61,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-16.42,7.57,1104.31,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-15.08,7.20,1106.63,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-15.56,6.35,1104.92,1.8,-1.2,-0.4,latitud,longitude,altitude,7/7/15:40:0
-15.93,7.81,1106.75,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-14.83,7.45,1107.24,1.7,-1.2,-0.2,latitud,longitude,altitude,7/7/15:40:0
-16.30,8.42,1110.29,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-18.74,6.96,1113.34,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-15.69,5.98,1106.87,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-16.30,6.35,1111.63,1.8,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-19.59,6.35,1109.44,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
-18.01,5.98,1109.19,1.8,-1.4,-0.3,latitud,longitude,altitude,7/7/15:40:0
-16.42,5.37,1109.68,1.8,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-20.20,5.74,1111.88,1.7,-1.3,-0.3,latitud,longitude,altitude,7/7/15:40:0
-16.78,6.47,1110.05,1.7,-1.2,-0.3,latitud,longitude,altitude,7/7/15:40:0
